Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
ACST,"Acasti Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,2.05,153357000.0,nan,-5.77,nan,nan,nan,nan,nan,0.0,0.0,-83.31,-1006.68,nan,nan,nan,nan,nan,-1.224,1.2917,nan,nan,nan,nan,52.34,1.61,-0.3,nan,nan,1.18,84820000.0,nan,nan,nan,nan,nan,0.0
AXDX,"Accelerate Diagnostics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,16.29,833558000.0,nan,-10.7,-0.35,123.78,33.21,129.85,-11.93,0.0,-1129.14,-25.22,-143.64,6730000.0,0.12,6.7,2480000.0,-73320000.0,-1.6,0.9744,nan,137820000.0,2.53,125290000.0,481.8,19.99,0.48,-65900000.00000001,-30340000.0,3.18,54570000.0,nan,nan,nan,nan,nan,0.0
XLRN,Acceleron Pharma Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,44.1,2031000000.0000002,nan,-22.37,nan,54.13,4.25,56.35,-16.92,0.0,-343.3,-17.84,-28.72,37520000.0,0.76,650.8,-17160000.0,-124990000.0,-2.44,1.0488,nan,430760000.0,8.15,29150000.0,5.83,17.11,9.48,-89630000.0,-52290000.0,0.7,52830000.0,nan,nan,nan,nan,nan,0.0
ARAY,Accuray Incorporated,Health Care,Medical/Dental Instruments,2007,2.99,239195000.0,nan,-47.67,0.07,0.58,6.19,0.98,37.65,-4.02,0.6,0.37,-37.65,412530000.0,4.69,-6.5,164150000.0,10730000.0,-0.188,1.2222,nan,80910000.0,0.91,221100000.0,539.61,1.94,0.46,nan,nan,1.71,88780000.0,nan,nan,nan,nan,nan,0.0
ACRX,"AcelRx Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2011,2.04,148747000.0,nan,-2.77,nan,67.74,nan,45.57,-2.22,0.0,-2093.99,-31.98,nan,2200000.0,0.03,15.0,-14960000.0,-44970000.0,-0.711,0.7273,nan,91550000.0,1.15,28770000.0,nan,11.69,-0.23,-40850000.0,-28810000.0,1.7,79440000.0,nan,nan,nan,nan,nan,0.0
ACER,Acer Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,3.35,31795000.0,nan,-2.76,nan,nan,1.18,nan,-0.3,0.0,0.0,-77.25,-151.27,nan,nan,nan,nan,-30600000.0,-3.195,1.3974,nan,23490000.0,2.33,nan,1.95,4.92,2.73,-27480000.0,-15440000.0,1.21,10100000.0,nan,nan,nan,nan,nan,0.0
ACHV,"Achieve Life Sciences, Inc. ",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,1.15,8308999.999999999,nan,-0.71,nan,nan,0.74,nan,-0.04,0.0,0.0,-61.09,-117.4,nan,nan,nan,nan,-16350000.000000002,-2.606,1.5,nan,10450000.0,1.29,nan,3.64,3.62,1.42,-15250000.0,-9110000.0,1.44,8100000.0,nan,nan,nan,nan,nan,0.0
ACHN,"Achillion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2006,6.36,877267000.0,nan,-8.19,-0.59,nan,3.78,nan,-8.48,0.0,0.0,-17.34,-26.94,nan,nan,nan,-50120000.0,-75300000.0,-0.51,1.0,nan,233370000.0,1.67,1370000.0,0.59,14.64,1.67,-56510000.0,-31650000.0,1.69,139900000.0,nan,nan,nan,nan,nan,0.0
ACIW,"ACI Worldwide, Inc.",Technology,Computer Software: Prepackaged Software,n/a,31.85,3641000000.0,44.85,26.57,3.02,3.41,3.51,4.72,29.01,7.73,11.95,2.95,8.3,1070000000.0000001,9.18,26.6,579430000.0,173930000.0,0.7,-0.5,nan,139400000.0,1.19,1470000000.0,140.01,1.29,9.02,169690000.0,73930000.0,1.07,116710000.0,nan,nan,nan,nan,nan,0.0
ACRS,"Aclaris Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,1.68,64795000.0,nan,-0.9,0.0,4.0,0.49,-0.57,0.07,0.0,-863.85,-41.75,-101.94,16200000.0,0.43,59.5,3240000.0,-134350000.0,-4.168,1.5921,nan,115520000.0,2.79,35880000.0,26.15,3.23,3.32,-109800000.0,-57140000.0,1.06,41370000.0,nan,nan,nan,nan,nan,0.0
ACMR,"ACM Research, Inc.",Technology,Industrial Machinery/Components,2017,14.29,241858000.0,21.33,17.56,0.99,2.59,3.89,2.38,16.36,13.16,13.85,7.78,23.37,93520000.0,5.84,39.0,34450000.0,13590000.0,0.68,2.1667,34.1,27580000.0,1.71,19660000.0,32.92,2.03,3.71,6420000.0,3420000.0,-0.63,16309999.999999998,nan,nan,nan,nan,nan,0.0
ACOR,"Acorda Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2006,2.4,98826000.0,nan,-1.73,-0.04,0.32,0.22,0.6,-11.14,-25.94,-11.78,-1.84,-13.79,306160000.0,6.45,-67.4,372120000.0,-16360000.0,-1.674,0.902,nan,296890000.0,6.18,383040000.0,70.3,3.81,11.47,-26550000.0,-55620000.0,1.36,48110000.0,nan,nan,nan,nan,nan,0.0
ATVI,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,n/a,55.78,43478000000.0,25.74,22.45,4.51,6.11,3.61,5.75,17.31,23.69,27.47,6.89,15.1,7110000000.0,9.3,-14.9,4980000000.0,2360000000.0,2.19,1.4615,-18.4,4670000000.0,6.09,2960000000.0,24.73,3.45,15.62,1860000000.0,1780000000.0,0.95,767030000.0,0.37,0.66,0.37,0.67,0.66,16.89
ADMS,"Adamas Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,4.32,117295000.0,nan,-1.78,-0.03,2.43,2.89,1.78,-0.85,-241.41,-212.17,-26.88,-125.84,48280000.0,1.76,67.8,33409999.999999996,-101030000.0,-4.252,0.9184,nan,168650000.0,6.07,133120000.0,311.74,7.27,1.54,-90650000.0,-64550000.0,2.36,27770000.0,nan,nan,nan,nan,nan,0.0
ADMP,Adamis Pharmaceuticals Corporation,Health Care,Major Pharmaceuticals,n/a,0.8,65087999.99999999,nan,-4.0,nan,3.49,1.35,2.44,-1.27,-205.33,-208.27,-56.19,-129.4,18660000.0,0.41,47.0,5290000.0,-35850000.0,-0.831,1.2308,nan,4090000.0,0.07,4490000.0,13.27,1.04,0.71,-32950000.000000004,-20100000.0,1.79,61440000.0,nan,nan,nan,nan,nan,0.0
ADAP,Adaptimmune Therapeutics plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,0.95,77373000.0,nan,-0.89,-0.72,1.82,0.52,0.19,-0.09,-234.35,-222.45,-26.17,-56.48,42430000.0,0.41,-98.3,-38760000.0,-86400000.0,-0.967,1.1613,nan,133410000.0,1.27,26000000.0,13.91,6.19,1.78,-92120000.0,-65680000.00000001,1.74,105130000.0,nan,nan,nan,nan,nan,0.0
ADUS,Addus HomeCare Corporation,Health Care,Medical/Nursing Services,2009,87.76,1354000000.0,60.32,28.96,2.49,2.26,2.68,1.76,24.16,3.33,5.73,4.08,5.52,598150000.0,45.02,23.4,138000000.0,43600000.0,1.47,1.069,37.3,239610000.0,16.87,72780000.0,15.48,5.07,33.09,16610000.0,11530000.0,0.25,13220000.0,nan,nan,nan,nan,nan,0.0
AEY,"ADDvantage Technologies Group, Inc.",Consumer Services,Office Equipment/Supplies/Services,n/a,2.42,25392000.0,nan,nan,nan,0.4,0.82,0.35,-14.31,-13.52,-5.08,-4.53,-22.17,63540000.0,6.14,128.8,11220000.0,-1560000.0,-0.833,nan,nan,2670000.0,0.26,nan,2.42,2.31,2.99,-2190000.0,8980000.0,0.08,10360000.0,nan,nan,nan,nan,nan,0.0
IOTS,Adesto Technologies Corporation,Technology,Semiconductors,2015,8.56,230552000.0,nan,29.23,-38.0,1.95,3.54,2.57,-72.89,-21.81,-11.93,-5.48,-38.87,118380000.0,3.99,46.1,36060000.0,-4170000.0,-0.88,3.0,nan,37200000.0,1.24,61550000.0,95.4,1.9,2.15,nan,nan,0.94,30070000.0,nan,nan,nan,nan,nan,0.0
ADIL,"Adial Pharmaceuticals, Inc",Health Care,Major Pharmaceuticals,2018,1.55,16575000.0,nan,nan,nan,nan,1.63,nan,-0.73,0.0,0.0,-107.06,-325.69,nan,nan,nan,nan,-9310000.0,-1.861,1.1667,nan,10250000.0,1.0,nan,nan,17.05,0.98,-4960000.0,-1930000.0,nan,10240000.0,nan,nan,nan,nan,nan,0.0
ADMA,ADMA Biologics Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,5.15,290648000.0,nan,-6.82,nan,15.82,6.3,17.19,-6.06,0.0,-298.68,-26.28,-120.52,18380000.0,0.38,40.9,-25210000.0,-52100000.0,-1.243,0.8261,nan,73620000.0,1.24,84000000.0,179.08,10.26,0.79,-64250000.0,-42170000.0,2.37,59320000.0,nan,nan,nan,nan,nan,0.0
ADBE,Adobe Inc.,Technology,Computer Software: Prepackaged Software,1986,289.11,139179000000.0,51.14,29.51,1.9,13.08,13.61,12.67,37.8,26.1,28.36,10.64,29.08,10640000000.0,21.84,23.7,7840000000.0,3570000000.0,5.62,1.0406,19.0,3650000000.0,7.54,4139999999.9999995,40.39,0.74,21.12,4150000000.0000005,2850000000.0,1.09,484080000.0,nan,nan,nan,nan,nan,0.0
ADOM,"ADOMANI, Inc.",Capital Goods,Auto Parts:O.E.M.,2017,0.188,8519000.0,nan,-4.05,nan,0.73,2.66,1.11,-2.62,-44.88,-42.76,-24.59,-81.15,11730000.0,0.16,119.3,nan,-4970000.0,-0.072,1.0,nan,7850000.0,0.11,4950000.0,111.99,1.44,0.06,-3490000.0,-1390000.0,1.69,73040000.0,nan,nan,nan,nan,nan,0.0
ADTN,"ADTRAN, Inc.",Public Utilities,Telecommunications Equipment,1994,9.39,418596000.0,nan,-456.0,56.65,0.76,1.1,0.64,-30.47,-8.98,-5.22,-2.95,-11.6,554360000.0,11.6,-18.7,203560000.0,-11710000.0,-1.04,1.0,nan,125160000.0,2.62,25600000.0,6.48,2.73,8.26,16840000.0,nan,1.64,47830000.0,0.36,4.09,0.36,3.8,2.15,450.0
ADRO,"Aduro Biotech, Inc.",Health Care,Major Pharmaceuticals,2015,1.11,90950000.0,nan,-1.34,-0.13,6.21,0.88,-8.6,1.43,0.0,-633.3,-15.75,-65.93,14650000.0,0.18,85.2,-60750000.0,-87830000.0,-1.15,1.2778,nan,251630000.0,3.14,34230000.0,33.87,8.44,1.26,-51400000.0,-31240000.0,0.28,80140000.0,nan,nan,nan,nan,nan,0.0
ADES,"Advanced Emissions Solutions, Inc.",Basic Industries,Major Chemicals,n/a,13.7,248580000.0,7.31,2.78,0.09,4.9,2.25,5.76,55.47,69.1,3.68,0.86,37.18,50680000.0,2.68,264.5,18690000.0,5260000.0,1.83,0.5946,-46.9,15420000.0,0.85,63780000.0,59.19,1.23,5.95,24130000.0,-17670000.0,0.05,18580000.0,1.0,7.23,1.0,7.4,nan,53.76
AEIS,"Advanced Energy Industries, Inc.",Capital Goods,Industrial Machinery/Components,1995,64.06,2323000000.0,24.08,19.79,3.23,3.85,3.69,3.49,18.74,16.8,15.94,7.06,14.88,602800000.0,15.68,-31.2,367500000.0,112140000.0,2.62,1.3235,-31.7,359820000.0,9.39,53990000.0,8.23,5.84,17.11,82230000.0,49800000.0,1.86,38310000.0,nan,nan,nan,nan,nan,0.0
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,n/a,36.06,37411000000.0,188.12,32.96,1.59,6.21,18.4,6.67,72.1,3.47,5.91,4.64,12.66,6020000000.0,5.7,9.0,2490000000.0,557000000.0,0.19,1.0,17.6,1210000000.0,1.09,1110000000.0,51.06,2.1,1.95,171000000.0,17880000.0,3.21,1100000000.0,nan,nan,nan,nan,nan,0.0
ADXS,"Advaxis, Inc.",Health Care,Major Pharmaceuticals,n/a,0.32,7646000.0,nan,-0.2,nan,0.35,0.12,-1.53,1.27,-113.67,-127.9,-30.03,-60.59,22010000.0,3.6,-99.5,6060000.0,-26630000.0,-4.094,0.7273,nan,41760000.0,1.69,nan,nan,8.02,2.56,-40230000.0,-16570000.0,4.29,18670000.0,nan,nan,nan,nan,nan,0.0
ADVM,"Adverum Biotechnologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,7.94,483735000.0,nan,-7.21,nan,535.7,2.9,400.71,-6.06,0.0,-6781.95,-16.77,-32.13,nan,0.01,nan,-48520000.0,-59740000.0,-1.05,0.7931,nan,177640000.0,2.76,25750000.0,14.48,17.79,2.76,-54440000.0,-37290000.0,2.16,64459999.99999999,nan,nan,nan,nan,nan,0.0
AEGN,Aegion Corp,Basic Industries,Water Supply,n/a,22.21,675621000.0,nan,15.39,1.19,0.55,1.57,0.83,11.73,-0.71,4.08,3.12,-1.85,1240000000.0,39.32,-9.1,268810000.0,87230000.0,-0.28,1.0,nan,51980000.0,1.69,372540000.0,84.97,1.99,14.02,57300000.0,30240000.0,2.28,30890000.0,nan,nan,nan,nan,nan,0.0
AGLE,"Aeglea BioTherapeutics, Inc.",Health Care,Major Pharmaceuticals,2016,8.15,214750000.0,nan,-3.87,nan,nan,2.33,nan,-2.2,0.0,0.0,-40.46,-71.65,nan,0.0,nan,-32830000.0,-63470000.0,-2.3,1.2222,nan,105540000.0,3.65,5210000.0,5.24,8.44,3.45,-47890000.0,-26380000.0,1.01,28890000.0,nan,nan,nan,nan,nan,0.0
AEHR,Aehr Test Systems,Capital Goods,Electrical Products,1997,1.7,37291000.0,nan,nan,0.92,1.71,2.42,1.61,-12.36,-18.92,-14.93,-7.85,-24.74,21850000.0,0.97,16.7,7600000.0,-2850000.0,-0.184,0.5,nan,5270000.0,0.23,2690000.0,17.61,4.03,0.67,-4860000.0,-2690000.0,1.45,22740000.0,nan,nan,nan,nan,nan,0.0
AMTX,"Aemetis, Inc",Basic Industries,Major Chemicals,n/a,1.05,21186000.0,nan,-0.9,nan,0.12,nan,1.21,-24.1,-22.7,-7.63,-9.05,nan,175990000.0,8.65,12.4,5410000.0,-8820000.0,-1.964,1.4318,nan,nan,0.02,199340000.0,nan,0.18,-6.52,-5130000.0,-2680000.0,-0.49,20570000.0,nan,nan,nan,nan,nan,0.0
AERI,"Aerie Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,23.69,1016999999.9999999,nan,-17.01,nan,21.0,7.03,20.72,-5.04,0.0,-428.3,-44.18,-132.31,48450000.0,1.08,553.5,-3000000.0,-199220000.0,-5.17,1.075,nan,109360000.0,2.38,18730000.0,12.03,2.52,3.39,-159890000.0,-103200000.0,0.72,45940000.0,nan,nan,nan,nan,nan,0.0
AVAV,"AeroVironment, Inc.",Capital Goods,Aerospace,2007,59.71,1414000000.0,38.92,33.12,1.18,4.38,2.96,3.48,22.1,11.52,13.28,5.29,8.42,323140000.0,13.63,11.4,128400000.0,50920000.0,1.54,2.1143,-37.4,300730000.0,12.66,10370000.0,2.15,10.56,20.27,23950000.0,-1190000.0,0.82,23980000.0,nan,nan,nan,nan,nan,0.0
ARPO,"Aerpio Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.532,21361000.0,nan,-1.09,nan,1.13,0.49,-1.37,2.24,-59.27,-61.48,-12.14,-23.83,18820000.0,0.46,nan,20160000.0,-11520000.0,-0.275,0.875,nan,48160000.0,1.19,nan,1.05,13.57,1.13,-26630000.0,-22960000.0,2.47,40590000.0,nan,nan,nan,nan,nan,0.0
AEZS,AEterna Zentaris Inc.,Health Care,Major Pharmaceuticals,n/a,1.01,21687000.0,nan,-1.61,nan,9.49,nan,3.45,-0.69,0.0,-505.21,-27.56,-380.75,2290000.0,0.14,15.5,24780000.0,-11510000.0,-0.748,-0.0714,nan,9680000.0,0.58,1420000.0,nan,1.68,-0.18,-10290000.0,-5110000.0,1.23,19950000.0,nan,nan,nan,nan,nan,0.0
AEMD,"Aethlon Medical, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,3.67,5295000.0,nan,-1.19,nan,48.14,31.52,37.89,-0.66,0.0,-5773.22,-121.12,-368.97,nan,0.09,nan,nan,-6330000.0,-5.88,1.1727,nan,nan,0.59,nan,906.95,0.77,0.11,nan,nan,-0.01,1350000.0,nan,nan,nan,nan,nan,0.0
GNMX,"Aevi Genomic Medicine, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,0.15,8742000.0,nan,-0.2,nan,nan,26.74,nan,-0.26,0.0,0.0,-115.85,-286.25,nan,nan,nan,nan,-22430000.0,-0.349,1.0455,nan,3440000.0,0.05,nan,nan,1.09,0.0,-20840000.0,-12530000.0,1.19,64769999.99999999,nan,nan,nan,nan,nan,0.0
AFMD,Affimed N.V.,Health Care,Major Pharmaceuticals,2014,3.06,184180000.0,nan,-6.76,nan,nan,4.54,nan,nan,-30.58,0.0,-10.18,-29.36,nan,nan,2572.0,23750000.0,nan,-0.717,1.3571,nan,nan,nan,nan,13.69,3.48,0.67,nan,nan,2.05,62440000.0,nan,nan,nan,nan,nan,0.0
AGEN,Agenus Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2000,3.23,456717000.0,nan,-2.52,nan,3.98,nan,3.0,-4.86,-98.39,-67.5,-28.62,nan,114860000.0,0.92,-1.1,-87820000.0,-71030000.0,-0.906,0.8684,nan,121720000.0,0.89,22530000.0,nan,1.14,-1.14,-19430000.0,2460000.0,1.11,137310000.0,nan,nan,nan,nan,nan,0.0
AGRX,"Agile Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,2.82,98748000.0,nan,-6.5,nan,nan,4.59,nan,-7.74,0.0,0.0,-30.9,-59.53,nan,nan,nan,nan,-16050000.0,-0.387,1.0,nan,18370000.0,0.31,nan,0.66,10.39,0.54,-15550000.0,-9340000.0,-0.45,59300000.0,nan,nan,nan,nan,nan,0.0
AGYS,"Agilysys, Inc.",Technology,EDP Services,n/a,24.22,574458000.0,nan,-198.17,-7.83,3.79,5.62,3.6,-59.57,-7.99,-7.56,-4.51,-11.81,151740000.0,6.57,19.1,73880000.0,-9180000.0,-0.52,1.25,nan,38910000.0,1.67,14860000.0,15.11,1.38,4.23,11220000.0,13790000.0,0.43,23660000.0,nan,nan,nan,nan,nan,0.0
AGIO,"Agios Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,34.83,1756000000.0,nan,-5.02,-0.12,15.61,4.44,15.08,-4.15,0.0,-370.5,-32.01,-66.35,112480000.0,1.92,71.2,-248330000.0,-408720000.0,-6.85,1.0056,nan,451900000.0,7.67,115390000.0,25.74,5.3,7.61,-351200000.0,-197620000.0,2.29,58750000.0,nan,nan,nan,nan,nan,0.0
