Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
ABEO,Abeona Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,3.23,162779000.0,nan,-2.2,nan,74.29,1.5,48.23,-1.46,0.0,-3558.01,-29.88,-56.98,2190000.0,0.05,nan,-35700000.0,-72340000.0,-1.586,1.4,nan,62510000.0,1.27,8400000.0,7.84,2.54,2.18,-56330000.0,-35490000.0,1.31,49320000.0,nan,nan,nan,nan,nan,0.0
ABIL,Ability Inc.,Consumer Durables,Telecommunications Equipment,2014,0.6099,4745000.0,nan,nan,nan,8.8,1.07,-11.18,0.62,0.0,-1886.83,-28.01,-492.22,nan,0.18,-94.8,-1100000.0,-9690000.0,-3.446,-1.6667,nan,9860000.0,1.56,nan,nan,1.12,0.56,-5090000.0,-1270000.0,0.38,8039999.999999999,nan,nan,nan,nan,nan,0.0
ABMD,"ABIOMED, Inc.",Health Care,Medical/Dental Instruments,n/a,193.0,8823000000.0,34.49,36.86,1.54,11.07,8.72,10.35,32.51,32.35,29.91,15.38,29.88,797090000.0,17.68,15.4,639870000.0,253920000.0,5.59,1.9897,-1.3,486670000.0,10.73,13660000.0,1.36,6.76,22.1,270190000.0,146020000.0,1.19,45380000.0,nan,nan,nan,nan,nan,0.0
AXAS,Abraxas Petroleum Corporation,Energy,Oil & Gas Production,n/a,0.59,96711000.0,2.25,2.67,2.3,0.66,0.63,1.94,2.72,29.82,37.21,9.11,33.44,146960000.0,0.88,12.6,112840000.0,104620000.0,0.261,0.5,nan,1320000.0,0.01,186740000.0,121.24,0.47,0.93,77410000.0,-107980000.0,2.32,168450000.0,nan,nan,nan,nan,nan,0.0
ACIU,AC Immune SA,Health Care,Major Pharmaceuticals,2016,5.49,375366000.0,nan,-6.06,nan,nan,1.81,nan,nan,23.02,0.0,5.72,10.02,nan,nan,-25.5,-37080000.0,nan,-0.55,1.0909,nan,nan,nan,nan,0.94,21.9,2.99,nan,nan,0.06,67560000.0,nan,nan,nan,nan,nan,0.0
ACIA,"Acacia Communications, Inc.",Technology,Semiconductors,2016,65.05,2645000000.0,123.48,30.75,-3.08,6.32,5.0,5.6,82.85,5.3,3.57,1.48,4.29,418350000.0,10.33,71.0,147120000.0,28290000.0,0.52,1.2,nan,318140000.0,7.75,21570000.0,4.07,4.18,12.92,99340000.0,79360000.0,1.56,41080000.0,nan,nan,nan,nan,nan,0.0
ACTG,Acacia Research Corporation,Miscellaneous,Multi-Sector Companies,n/a,2.65,137865000.0,nan,nan,nan,1.92,0.77,-0.41,-7.72,-76.22,-8.23,-1.63,-26.15,71780000.0,1.45,-15.8,49370000.0,3780000.0,-1.102,-1.375,nan,164900000.0,3.29,nan,nan,9.17,3.59,-54780000.0,-1570000.0,0.18,50130000.0,nan,nan,0.12,4.68,nan,0.0
ACHC,"Acadia Healthcare Company, Inc.",Health Care,Medical Specialities,n/a,32.43,2902000000.0,nan,13.48,2.3,0.95,1.19,2.18,11.91,-6.8,13.05,3.75,-8.08,3050000000.0,34.92,3.1,1230000000.0,559480000.0,-2.38,1.0517,-18.2,43540000.0,0.49,3820000000.0,155.44,1.1,27.64,325450000.0,-20970000.0,0.81,88520000.0,nan,nan,nan,nan,nan,0.0
ACAD,ACADIA Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,1985,41.61,5819000000.0,nan,-31.1,-0.88,22.04,15.13,21.4,-20.91,-101.45,-103.5,-44.03,-81.96,264040000.00000003,1.94,45.8,18310000.0,-270260000.0,-1.97,0.8444,nan,381890000.0,2.64,11150000.0,2.87,6.85,2.69,-183930000.0,-89960000.0,1.77,144490000.0,nan,nan,nan,nan,nan,0.0
ACST,"Acasti Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,2.18,180950000.0,nan,-6.03,nan,nan,nan,nan,nan,0.0,0.0,-83.31,-1006.68,nan,nan,nan,nan,nan,-1.224,1.2917,nan,nan,nan,nan,52.34,1.61,-0.3,nan,nan,1.32,84820000.0,nan,nan,nan,nan,nan,0.0
AXDX,"Accelerate Diagnostics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,21.28,1163000000.0,nan,-14.26,-0.46,172.77,44.84,170.41,-15.65,0.0,-1129.14,-25.22,-143.64,6730000.0,0.12,6.7,2480000.0,-73320000.0,-1.6,0.9744,nan,137820000.0,2.53,125290000.0,481.8,19.99,0.48,-65900000.00000001,-30340000.0,3.28,54570000.0,nan,nan,nan,nan,nan,0.0
XLRN,Acceleron Pharma Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,43.24,2279000000.0,nan,-23.94,nan,60.75,4.55,50.25,-15.09,0.0,-343.3,-17.84,-28.72,37520000.0,0.76,650.8,-17160000.0,-124990000.0,-2.44,1.1333,nan,430760000.0,8.15,29150000.0,5.83,17.11,9.48,-89630000.0,-52290000.0,0.79,52830000.0,nan,nan,nan,nan,nan,0.0
ARAY,Accuray Incorporated,Health Care,Medical/Dental Instruments,2007,2.88,260959999.99999997,nan,-49.5,0.07,0.62,5.28,0.81,32.74,-3.92,0.5,0.32,-33.36,418780000.0,4.79,3.2,164150000.0,10370000.0,-0.188,-2.0,nan,76800000.0,0.87,159840000.0,320.52,1.79,0.56,-29640000.0,-29900000.0,1.79,88780000.0,nan,nan,nan,nan,nan,0.0
ACRX,"AcelRx Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2011,2.51,188847000.0,nan,-3.57,nan,86.0,nan,62.57,-3.06,0.0,-2093.99,-31.98,nan,2200000.0,0.03,15.0,-14960000.0,-44970000.0,-0.711,0.7273,nan,91550000.0,1.15,28770000.0,nan,11.69,-0.23,-40850000.0,-28810000.0,1.87,79440000.0,nan,nan,nan,nan,nan,0.0
ACER,Acer Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,3.48,37079000.0,nan,-3.09,nan,nan,1.33,nan,-0.4,0.0,0.0,-77.25,-151.27,nan,nan,nan,nan,-30600000.0,-3.195,1.3974,nan,23490000.0,2.33,nan,1.95,4.92,2.73,-27480000.0,-15440000.0,1.72,10100000.0,nan,nan,nan,nan,nan,0.0
ACHV,"Achieve Life Sciences, Inc. ",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,2.09,17719000.0,nan,-1.51,nan,nan,1.58,nan,-0.43,0.0,0.0,-61.09,-117.4,nan,nan,nan,nan,-16350000.000000002,-2.606,0.8929,nan,10450000.0,1.29,nan,3.64,3.62,1.42,-15250000.0,-9110000.0,1.56,8100000.0,nan,nan,nan,nan,nan,0.0
ACHN,"Achillion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2006,3.75,518337999.99999994,nan,-4.86,-0.35,nan,2.24,nan,-3.93,0.0,0.0,-17.34,-26.94,nan,nan,nan,-50120000.0,-75300000.0,-0.511,1.0,nan,233370000.0,1.67,1370000.0,0.59,14.64,1.67,-56510000.0,-31650000.0,1.62,139690000.0,nan,nan,nan,nan,nan,0.0
ACIW,"ACI Worldwide, Inc.",Technology,Computer Software: Prepackaged Software,n/a,32.07,3678000000.0,45.19,26.77,3.08,3.44,3.53,4.76,29.25,7.73,11.95,2.95,8.3,1070000000.0000001,9.18,26.6,579430000.0,173930000.0,0.7,-0.5,nan,139400000.0,1.19,1470000000.0,140.01,1.29,9.02,169690000.0,73930000.0,1.11,116710000.0,nan,nan,nan,nan,nan,0.0
ACRS,"Aclaris Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,1.43,50094000.0,nan,-0.97,0.0,3.09,0.43,-1.37,0.17,0.0,-863.85,-41.75,-101.94,16200000.0,0.43,59.5,3240000.0,-134350000.0,-4.168,1.5921,nan,115520000.0,2.79,35880000.0,26.15,3.23,3.32,-109800000.0,-57140000.0,0.8,41370000.0,nan,nan,nan,nan,nan,0.0
ACMR,"ACM Research, Inc.",Technology,Industrial Machinery/Components,2017,14.31,254356000.0,21.32,17.55,0.98,2.72,3.88,2.38,16.36,13.16,13.85,7.78,23.37,93520000.0,5.84,39.0,34450000.0,13590000.0,0.68,2.1667,34.1,27580000.0,1.71,19660000.0,32.92,2.03,3.71,6420000.0,3420000.0,nan,16309999.999999998,nan,nan,nan,nan,nan,0.0
ACOR,"Acorda Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2006,3.39,160330000.0,nan,-1.19,-0.04,0.52,0.3,0.81,-15.23,-25.94,-11.78,-1.84,-13.79,306160000.0,6.45,-67.4,372120000.0,-16360000.0,-1.674,0.5189,nan,296890000.0,6.18,383040000.0,70.3,3.81,11.47,-26550000.0,-55620000.0,1.58,48110000.0,nan,nan,nan,nan,nan,0.0
ATVI,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,n/a,55.04,41919000000.0,25.0,21.64,4.02,5.89,3.51,5.69,17.14,23.69,27.47,6.89,15.1,7110000000.0,9.3,-14.9,4980000000.0,2360000000.0,2.19,1.4615,-18.4,4670000000.0,6.09,2960000000.0,24.73,3.45,15.62,1860000000.0,1780000000.0,0.92,767030000.0,0.37,0.67,0.37,0.67,0.67,16.89
ADMS,"Adamas Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,6.74,206935000.0,nan,-2.92,-0.05,4.29,4.76,3.15,-1.5,-241.41,-212.17,-26.88,-125.84,48280000.0,1.76,67.8,33409999.999999996,-101030000.0,-4.25,0.9184,nan,168650000.0,6.07,133120000.0,311.74,7.27,1.54,-90650000.0,-64550000.0,2.46,27770000.0,nan,nan,nan,nan,nan,0.0
ADMP,Adamis Pharmaceuticals Corporation,Health Care,Major Pharmaceuticals,n/a,0.75,44858000.0,nan,-2.74,nan,2.4,1.04,2.46,-1.28,-205.33,-208.27,-56.19,-129.4,18660000.0,0.41,47.0,5290000.0,-35850000.0,-0.831,1.2308,nan,4090000.0,0.07,4490000.0,13.27,1.04,0.71,-32950000.000000004,-20100000.0,1.87,61440000.0,nan,nan,nan,nan,nan,0.0
ADAP,Adaptimmune Therapeutics plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,1.77,186075000.0,nan,-1.72,-1.42,4.39,0.99,1.85,-0.91,-234.35,-222.45,-26.17,-56.48,42430000.0,0.41,-98.3,-38760000.0,-86400000.0,-0.967,1.1818,nan,133410000.0,1.27,26000000.0,13.91,6.19,1.78,-92120000.0,-65680000.00000001,2.09,105130000.0,nan,nan,nan,nan,nan,0.0
ADUS,Addus HomeCare Corporation,Health Care,Medical/Nursing Services,2009,79.87,1074000000.0,57.76,27.87,2.29,1.9,3.68,1.85,25.21,3.3,5.72,5.38,7.8,566060000.0,44.22,14.0,138000000.0,41480000.0,1.41,1.037,27.8,54790000.0,4.19,55960000.0,19.34,2.84,22.15,8960000.0,-1820000.0,0.3,13220000.0,nan,nan,nan,nan,nan,0.0
AEY,"ADDvantage Technologies Group, Inc.",Consumer Services,Office Equipment/Supplies/Services,n/a,2.01,20824000.0,nan,nan,nan,0.33,0.69,0.3,-12.05,-13.52,-5.08,-4.53,-22.17,63540000.0,6.14,128.8,11220000.0,-1560000.0,-0.833,nan,nan,2670000.0,0.26,nan,2.42,2.31,2.99,-2190000.0,8980000.0,0.02,10360000.0,nan,nan,nan,nan,nan,0.0
IOTS,Adesto Technologies Corporation,Technology,Semiconductors,2015,8.86,274547000.0,nan,32.61,-29.9,2.54,4.99,3.22,-55.87,-24.61,-14.21,-8.07,-60.85,108270000.0,3.7,65.8,36060000.0,-6240000.0,-0.91,0.75,nan,7190000.0,0.24,35990000.0,66.0,1.14,1.83,-11550000.0,-4320000.0,1.08,30070000.0,nan,nan,nan,nan,nan,0.0
ADIL,"Adial Pharmaceuticals, Inc",Health Care,Major Pharmaceuticals,2018,1.48,15566000.0,nan,nan,nan,nan,1.56,nan,-0.53,0.0,0.0,-107.06,-325.69,nan,nan,nan,nan,-9310000.0,-1.861,1.1667,nan,10250000.0,1.0,nan,nan,17.05,0.98,-4960000.0,-1930000.0,nan,10240000.0,nan,nan,nan,nan,nan,0.0
ADMA,ADMA Biologics Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,5.25,313185000.0,nan,-7.19,nan,17.04,6.73,17.51,-6.18,0.0,-298.68,-26.28,-120.52,18380000.0,0.38,40.9,-25210000.0,-52100000.0,-1.24,0.8621,nan,73620000.0,1.24,84000000.0,179.08,10.26,0.79,-64250000.0,-42170000.0,2.4,59320000.0,nan,nan,nan,nan,nan,0.0
ADBE,Adobe Inc.,Technology,Computer Software: Prepackaged Software,1986,281.6,135651000000.00002,49.45,28.65,1.74,12.74,13.18,12.93,38.6,26.1,28.36,10.64,29.08,10640000000.0,21.84,23.7,7840000000.0,3570000000.0,5.62,1.0406,19.0,3650000000.0,7.49,4139999999.9999995,40.39,0.74,21.08,4150000000.0000005,2710000000.0,1.1,485440000.0,nan,nan,nan,nan,nan,0.0
ADOM,"ADOMANI, Inc.",Capital Goods,Auto Parts:O.E.M.,2017,0.1,7503000.0,nan,-2.5,nan,0.87,1.35,0.4,-0.65,-64.22,-61.84,-25.22,-73.13,8610000.0,0.12,489.8,nan,-5270000.0,-0.076,1.0,nan,7850000.0,0.11,4300000.0,79.32,1.65,0.07,-2610000.0,nan,1.61,72890000.0,nan,nan,nan,nan,nan,0.0
ADTN,"ADTRAN, Inc.",Public Utilities,Telecommunications Equipment,1994,11.45,548852000.0,112.45,30.18,17.73,0.95,1.23,0.75,158.43,0.86,-2.5,-1.42,1.1,580600000.0,12.16,22.1,203560000.0,2740000.0,0.1,1.75,nan,137700000.0,2.88,25600000.0,5.73,2.64,9.35,14540000.0,-2310000.0,1.68,47810000.0,0.36,3.15,0.36,3.15,2.09,360.0
ADRO,"Aduro Biotech, Inc.",Health Care,Major Pharmaceuticals,2015,1.21,92296000.0,nan,-1.42,-0.14,6.3,0.94,-8.17,1.36,0.0,-633.3,-15.75,-65.93,14650000.0,0.18,85.2,-60750000.0,-87830000.0,-1.15,1.2778,nan,251630000.0,3.14,34230000.0,33.87,8.44,1.26,-51400000.0,-31240000.0,0.34,80140000.0,nan,nan,nan,nan,nan,0.0
ADES,"Advanced Emissions Solutions, Inc.",Basic Industries,Major Chemicals,n/a,14.44,265435999.99999997,7.69,2.93,0.1,5.24,2.37,6.12,59.01,69.1,3.68,0.86,37.18,50680000.0,2.68,264.5,18690000.0,5260000.0,1.83,0.5946,-46.9,15420000.0,0.85,63780000.0,59.19,1.23,5.95,24130000.0,-17670000.0,0.02,18580000.0,1.0,7.02,1.0,6.92,nan,53.76
AEIS,"Advanced Energy Industries, Inc.",Capital Goods,Industrial Machinery/Components,1995,57.52,2149000000.0,21.49,16.52,3.18,3.56,3.29,3.13,16.85,16.8,15.94,7.06,14.88,602800000.0,15.68,-31.2,367500000.0,112140000.0,2.62,1.3235,-31.7,359820000.0,9.39,53990000.0,8.23,5.84,17.11,82230000.0,49800000.0,1.79,38310000.0,nan,nan,nan,nan,nan,0.0
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,n/a,30.36,32953000000.000004,166.02,28.35,1.34,5.61,17.17,5.62,65.8,3.25,5.45,4.34,13.74,5870000000.0,5.71,-12.8,2490000000.0,502000000.0,0.18,1.0,-69.8,1130000000.0,1.04,1280000000.0,67.33,2.08,1.75,13000000.0,-58380000.0,3.18,1090000000.0,nan,nan,nan,nan,nan,0.0
ADXS,"Advaxis, Inc.",Health Care,Major Pharmaceuticals,n/a,0.29,6108000.0,nan,-0.1,nan,0.28,0.11,-1.56,1.29,-113.67,-127.9,-30.03,-60.59,22010000.0,3.6,-99.5,6060000.0,-26630000.0,-4.094,0.7576,nan,41760000.0,1.69,nan,nan,8.02,2.56,-40230000.0,-16570000.0,4.22,18670000.0,nan,nan,nan,nan,nan,0.0
ADVM,"Adverum Biotechnologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,6.19,414447000.0,nan,-5.75,nan,458.97,2.33,272.94,-4.12,0.0,-6781.95,-16.77,-32.13,nan,0.01,nan,-48520000.0,-59740000.0,-1.05,0.7931,nan,177640000.0,2.76,25750000.0,14.48,17.79,2.76,-54440000.0,-37290000.0,2.33,64459999.99999999,nan,nan,nan,nan,nan,0.0
AEGN,Aegion Corp,Basic Industries,Water Supply,n/a,21.07,651569000.0,nan,14.93,1.14,0.51,1.5,0.78,10.65,-1.21,4.4,3.34,-3.18,1270000000.0,39.84,-4.9,268810000.0,92490000.0,-0.48,1.1212,nan,51340000.0,1.66,378610000.0,87.23,1.96,13.82,43650000.0,87650000.0,2.24,30890000.0,nan,nan,nan,nan,nan,0.0
AGLE,"Aeglea BioTherapeutics, Inc.",Health Care,Major Pharmaceuticals,2016,8.54,246398000.0,nan,-4.35,nan,nan,2.51,nan,-2.31,0.0,0.0,-40.46,-71.65,nan,0.0,nan,-32830000.0,-63470000.0,-2.3,1.1224,nan,105540000.0,3.65,5210000.0,5.24,8.44,3.45,-47890000.0,-26380000.0,1.12,28890000.0,nan,nan,nan,nan,nan,0.0
AEHR,Aehr Test Systems,Capital Goods,Electrical Products,1997,1.3502,32252000.000000004,nan,7.15,0.96,1.53,2.09,1.2,-6.56,-24.86,-20.3,-10.23,-30.14,21060000.0,0.94,-0.4,7600000.0,-3840000.0,-0.234,nan,-42.4,5430000.0,0.24,nan,nan,3.63,0.68,-5640000.0,-3190000.0,1.26,22720000.0,nan,nan,nan,nan,nan,0.0
AMTX,"Aemetis, Inc",Basic Industries,Major Chemicals,n/a,1.19,28885000.0,nan,-1.06,nan,0.16,nan,1.23,-24.54,-22.7,-7.63,-9.05,nan,175990000.0,8.65,12.4,5410000.0,-8820000.0,-1.964,1.4318,nan,nan,0.02,199340000.0,nan,0.18,-6.52,-5130000.0,-2680000.0,-0.84,20570000.0,nan,nan,nan,nan,nan,0.0
AERI,"Aerie Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,23.36,1135000000.0,nan,-23.1,nan,23.42,6.88,19.85,-4.83,0.0,-428.3,-44.18,-132.31,48450000.0,1.08,553.5,-3000000.0,-199220000.0,-5.17,0.9302,nan,109360000.0,2.38,18730000.0,12.03,2.52,3.39,-159890000.0,-103200000.0,0.53,45940000.0,nan,nan,nan,nan,nan,0.0
AVAV,"AeroVironment, Inc.",Capital Goods,Aerospace,2007,61.22,1445000000.0,39.79,33.85,1.21,4.47,3.02,3.6,22.82,11.52,13.28,5.29,8.42,323140000.0,13.63,11.4,128400000.0,50920000.0,1.54,2.1143,-37.4,300730000.0,12.66,10370000.0,2.15,10.56,20.27,23950000.0,-1190000.0,0.83,23980000.0,nan,nan,nan,nan,nan,0.0
ARPO,"Aerpio Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.68,29223000.0,nan,-1.22,nan,1.55,0.64,-0.98,1.6,-59.27,-61.48,-12.14,-23.83,18820000.0,0.46,nan,20160000.0,-11520000.0,-0.275,0.875,nan,48160000.0,1.19,nan,1.05,13.57,1.13,-26630000.0,-22960000.0,2.54,40590000.0,nan,nan,nan,nan,nan,0.0
AEZS,AEterna Zentaris Inc.,Health Care,Major Pharmaceuticals,n/a,1.6,21348000.0,nan,-2.0,nan,9.34,nan,8.39,-1.67,0.0,-505.21,-27.56,-380.75,2290000.0,0.14,15.5,24780000.0,-11510000.0,-0.748,-0.0714,nan,9680000.0,0.58,1420000.0,nan,1.68,-0.18,-10290000.0,-5110000.0,1.25,16629999.999999998,nan,nan,nan,nan,nan,0.0
AEMD,"Aethlon Medical, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,0.29,5630000.0,nan,-1.43,nan,51.18,4.76,38.86,-0.72,0.0,-5450.27,-79.84,-232.81,nan,0.01,-79.9,nan,-5970000.0,-0.386,1.125,nan,2490000.0,0.13,1100000.0,108.32,1.47,0.06,-4720000.0,-1930000.0,-0.1,19700000.0,nan,nan,nan,nan,nan,0.0
GNMX,"Aevi Genomic Medicine, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,0.186,10713000.0,nan,-0.26,nan,nan,34.0,nan,-0.37,0.0,0.0,-115.85,-286.25,nan,nan,nan,nan,-22430000.0,-0.349,1.0455,nan,3440000.0,0.05,nan,nan,1.09,0.0,-20840000.0,-12530000.0,1.26,64769999.99999999,nan,nan,nan,nan,nan,0.0
AFMD,Affimed N.V.,Health Care,Major Pharmaceuticals,2014,3.63,212996000.0,nan,-7.62,nan,nan,5.13,nan,nan,-30.58,0.0,-10.18,-29.36,nan,nan,2572.0,23750000.0,nan,-0.717,1.3571,nan,nan,nan,nan,13.69,3.48,0.67,nan,nan,2.22,62440000.0,nan,nan,nan,nan,nan,0.0
AGEN,Agenus Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2000,3.03,425863000.0,nan,-2.15,nan,3.71,nan,2.97,-4.8,-98.39,-67.5,-28.62,nan,114860000.0,0.92,-1.1,-87820000.0,-71030000.0,-0.906,1.1515,nan,121720000.0,0.89,22530000.0,nan,1.14,-1.14,-19430000.0,2460000.0,1.37,137310000.0,nan,nan,nan,nan,nan,0.0
AGRX,"Agile Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,1.18,62925000.0,nan,-4.3,nan,nan,2.24,nan,-2.85,0.0,0.0,-30.46,-63.89,nan,nan,nan,nan,-14900000.0,-0.42,0.7273,nan,10590000.0,0.24,nan,1.08,6.07,0.52,-14330000.0,-8260000.0,-0.48,59300000.0,nan,nan,nan,nan,nan,0.0
AGYS,"Agilysys, Inc.",Technology,EDP Services,n/a,27.87,657481000.0,nan,nan,-11.6,4.53,6.51,4.31,-64.72,-8.95,-8.25,-4.54,-12.4,145220000.0,6.3,12.9,73880000.0,-9660000.0,-0.56,0.375,nan,37230000.0,1.6,15800000.0,15.81,1.37,4.3,6690000.0,9410000.0,0.56,23680000.0,nan,nan,nan,nan,nan,0.0
AGIO,"Agios Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,36.01,2105999999.9999998,nan,-5.32,-0.13,20.72,4.0,17.1,-4.36,0.0,-400.22,-28.54,-57.44,101660000.0,1.74,-35.1,-248330000.0,-399110000.0,-6.67,1.1,nan,495390000.0,8.43,116470000.0,21.86,5.96,9.07,-329450000.0,-178210000.0,2.26,58750000.0,nan,nan,nan,nan,nan,0.0
