Ticker,Name,Sector,Industry,IPO Year,Price,Market Cap,Trailing P/E,Forward P/E,PEG Ratio(5yr Expected),Price/Sales(ttm),Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin(TTM),Return on Assets(TTM),Return on Equity(TTM),Revenue(TTM),Revenue Per Share(TTM),Quarterly Revenue Growth(YOY),Gross Profit(TTM),EBITDA,Diluted EPS(TTM),EPS Beat Ratio,Quarterly Earnings Growth(YOY),Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow(TTM),Levered Free Cash Flow(TTM),Beta(3Y Monthly),Shares Outstanding,Forward Annual Dividend Rate,Forward Annual Dividend Yield,Trailing Annual Dividend Rate,Trailing Annual Dividend Yield,5 Year Average Dividend Yield,Payout Ratio
ABEO,Abeona Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,2.67,127743000.0,nan,-1.75,nan,58.3,1.21,36.53,-1.11,0.0,-3558.01,-29.88,-56.98,2190000.0,0.05,nan,-35700000.0,-72340000.0,-1.586,1.4,nan,62510000.0,1.27,8400000.0,7.84,2.54,2.18,-56330000.0,-35490000.0,2.01,49320000.0,nan,nan,nan,nan,nan,0.0
ABIL,Ability Inc.,Consumer Durables,Telecommunications Equipment,2014,0.43,3911000.0,nan,nan,nan,7.26,0.82,-13.06,0.73,0.0,-1886.83,-28.01,-492.22,nan,0.18,-94.8,-1100000.0,-9690000.0,-3.446,-1.6667,nan,9860000.0,1.56,nan,nan,1.12,0.56,-5090000.0,-1270000.0,0.31,8039999.999999999,nan,nan,nan,nan,nan,0.0
ABMD,"ABIOMED, Inc.",Health Care,Medical/Dental Instruments,n/a,218.02,9656000000.0,45.85,44.46,2.1,11.77,10.02,11.53,35.68,26.92,30.28,15.44,24.75,820280000.0,18.16,12.8,639870000.0,265220000.00000003,4.79,0.3011,-73.9,445320000.0,9.86,12700000.0,1.28,5.77,21.92,283890000.0,159590000.0,0.37,45160000.0,nan,nan,nan,nan,nan,0.0
AXAS,Abraxas Petroleum Corporation,Energy,Oil & Gas Production,n/a,0.268,39100000.0,1.03,1.68,1.22,0.27,0.29,1.57,2.2,29.82,37.21,9.11,33.44,146960000.0,0.88,12.6,112840000.0,104620000.0,0.261,0.5,nan,1320000.0,0.01,186740000.0,121.24,0.47,0.93,77410000.0,-107980000.0,1.71,168450000.0,nan,nan,nan,nan,nan,0.0
ACIU,AC Immune SA,Health Care,Major Pharmaceuticals,2016,5.47,382489000.0,nan,-5.69,nan,nan,1.89,nan,nan,23.02,0.0,5.72,10.02,nan,nan,-25.5,-37080000.0,nan,-0.55,1.0909,nan,nan,nan,nan,0.94,21.9,2.99,nan,nan,-0.01,67560000.0,nan,nan,nan,nan,nan,0.0
ACIA,"Acacia Communications, Inc.",Technology,Semiconductors,2016,66.05,2746000000.0,100.05,29.79,-2.82,6.2,4.95,5.47,81.65,6.58,3.82,1.61,5.48,443120000.0,10.9,26.1,147120000.0,29700000.0,0.66,1.3636,85.3,322350000.0,7.81,20740000.0,3.74,3.91,13.43,95690000.0,70540000.0,1.73,41270000.0,nan,nan,nan,nan,nan,0.0
ACTG,Acacia Research Corporation,Miscellaneous,Multi-Sector Companies,n/a,2.55,124778000.0,nan,nan,nan,1.74,0.72,-0.49,-9.31,-76.22,-8.23,-1.63,-26.15,71780000.0,1.45,-15.8,49370000.0,3780000.0,-1.102,-1.375,nan,164900000.0,3.29,nan,nan,9.17,3.59,-54780000.0,-1570000.0,0.6,50130000.0,nan,nan,0.12,4.9,nan,0.0
ACHC,"Acadia Healthcare Company, Inc.",Health Care,Medical Specialities,n/a,30.21,2627000000.0,nan,12.92,2.29,0.86,1.11,2.04,11.24,-6.89,12.92,3.74,-8.18,3070000000.0,35.07,2.1,1230000000.0,558380000.0,-2.41,0.9455,-7.9,92900000.0,1.06,3680000000.0,150.09,1.17,27.62,341430000.0,53910000.0,0.65,88520000.0,nan,nan,nan,nan,nan,0.0
ACAD,ACADIA Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,1985,41.05,6337000000.0,nan,-32.78,-0.96,21.1,9.49,18.89,-22.29,-82.48,-85.71,-31.18,-54.28,300320000.0,2.12,62.2,18310000.0,-254510000.0,-1.75,0.725,nan,683850000.0,4.44,10270000.0,1.49,10.96,4.49,-160500000.0,-73020000.0,2.82,154020000.0,nan,nan,nan,nan,nan,0.0
ACST,"Acasti Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a,1.95,159385000.0,nan,-5.51,nan,nan,nan,nan,nan,0.0,0.0,-83.31,-1006.68,nan,nan,nan,nan,nan,-1.224,1.2917,nan,nan,nan,nan,52.34,1.61,-0.3,nan,nan,0.31,84820000.0,nan,nan,nan,nan,nan,0.0
AXDX,"Accelerate Diagnostics, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,14.85,833016000.0,nan,-10.4,-0.34,108.91,82.3,129.85,-11.93,0.0,-1129.14,-25.22,-143.64,6730000.0,0.12,6.7,2480000.0,-73320000.0,-1.57,0.9737,nan,137820000.0,2.53,125290000.0,481.8,19.99,0.19,-65900000.00000001,-30340000.0,nan,54570000.0,nan,nan,nan,nan,nan,0.0
XLRN,Acceleron Pharma Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,40.56,1959000000.0,nan,-23.39,nan,52.22,4.94,46.0,-13.81,0.0,-343.3,-17.84,-28.72,37520000.0,0.76,650.8,-17160000.0,-124990000.0,-2.68,1.0488,nan,430760000.0,8.15,29150000.0,5.83,17.11,8.77,-89630000.0,-52290000.0,1.21,52830000.0,nan,nan,nan,nan,nan,0.0
ARAY,Accuray Incorporated,Health Care,Medical/Dental Instruments,2007,2.86,254834000.0,nan,-46.17,0.07,0.62,5.98,0.96,37.62,-4.02,0.6,0.37,-37.65,412530000.0,4.69,-6.5,164150000.0,10520000.0,-0.188,1.2222,nan,80910000.0,0.91,221100000.0,539.61,1.94,0.46,-36440000.0,-36300000.0,1.97,88780000.0,nan,nan,nan,nan,nan,0.0
ACRX,"AcelRx Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2011,2.0,143581000.0,nan,-2.9,nan,65.38,nan,43.76,-2.14,0.0,-2093.99,-31.98,nan,2200000.0,0.03,15.0,-14960000.0,-44970000.0,-0.711,0.7273,nan,91550000.0,1.15,28770000.0,nan,11.69,-0.23,-40850000.0,-28810000.0,2.05,79440000.0,nan,nan,nan,nan,nan,0.0
ACER,Acer Therapeutics Inc.,Health Care,Major Pharmaceuticals,n/a,3.17,33533000.0,nan,-2.79,nan,nan,1.19,nan,-0.31,0.0,0.0,-77.25,-151.27,nan,nan,nan,nan,-30600000.0,-3.195,1.3974,nan,23490000.0,2.33,nan,1.95,4.92,2.73,-27480000.0,-15440000.0,0.83,10100000.0,nan,nan,nan,nan,nan,0.0
ACHV,"Achieve Life Sciences, Inc. ",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a,1.04,5862000.0,nan,-0.61,nan,nan,0.91,nan,-0.07,0.0,0.0,-74.34,-150.98,nan,nan,nan,nan,-16770000.0,-2.346,1.5,nan,7380000.0,0.91,nan,nan,2.43,1.0,-15340000.0,-9310000.0,nan,8350000.0,nan,nan,nan,nan,nan,0.0
ACHN,"Achillion Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2006,6.35,901161000.0,nan,-8.15,-0.62,nan,4.1,nan,-9.32,0.0,0.0,-19.09,-29.96,nan,nan,nan,-50120000.0,-79080000.0,-0.54,0.875,nan,153690000.0,1.1,2270000.0,1.05,8.96,1.55,-59980000.0,-38560000.0,nan,139900000.0,nan,nan,nan,nan,nan,0.0
ACIW,"ACI Worldwide, Inc.",Technology,Computer Software: Prepackaged Software,n/a,34.03,3992000000.0,48.79,28.67,3.22,3.73,3.81,4.96,30.49,7.73,11.95,2.95,8.3,1070000000.0000001,9.18,26.6,579430000.0,173930000.0,0.7,2.0769,nan,139400000.0,1.19,1470000000.0,140.01,1.29,9.02,169690000.0,73930000.0,1.28,116710000.0,nan,nan,nan,nan,nan,0.0
ACRS,"Aclaris Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015,1.5,72200000.0,nan,-1.08,0.0,8.16,0.37,7.89,-0.5,0.0,-1678.05,nan,nan,8840000.0,0.22,-39.6,3240000.0,-141020000.0,-4.784,2.3509,nan,nan,nan,nan,26.15,nan,5.22,nan,nan,nan,41370000.0,nan,nan,nan,nan,nan,0.0
ACMR,"ACM Research, Inc.",Technology,Industrial Machinery/Components,2017,15.65,277014000.0,21.36,17.59,0.81,2.96,3.89,2.4,16.52,13.16,13.85,7.78,23.37,93520000.0,5.84,39.0,34450000.0,13590000.0,0.68,2.65,34.1,27580000.0,1.71,19660000.0,32.92,2.03,3.71,6420000.0,3420000.0,-0.63,16309999.999999998,nan,nan,nan,nan,nan,0.0
ACOR,"Acorda Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2006,2.37,140153000.0,nan,-1.62,-0.04,0.66,0.4,1.16,-2.8,-155.89,-56.76,-6.84,-74.78,211060000.0,4.44,-66.6,372120000.0,-87360000.0,-6.929,0.902,nan,253160000.0,5.33,383580000.0,136.34,3.42,5.92,nan,nan,1.18,48110000.0,nan,nan,nan,nan,nan,0.0
ATVI,"Activision Blizzard, Inc",Technology,Computer Software: Prepackaged Software,n/a,53.5,42135000000.0,25.73,21.63,4.39,5.92,3.4,5.75,17.04,23.66,28.49,7.1,14.23,6880000000.0,8.99,-15.2,4980000000.0,2320000000.0,2.11,1.3913,-21.5,4940000000.0,6.44,2670000000.0,21.85,3.43,15.95,nan,nan,0.87,767030000.0,0.37,0.66,0.37,0.68,0.66,16.89
ADMS,"Adamas Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2014,3.65,168158000.0,nan,-2.19,-0.03,3.26,7.94,2.23,-1.19,-215.09,-189.86,-27.99,-165.47,51600000.0,1.87,31.3,33409999.999999996,-96650000.0,-4.03,1.1124,nan,150240000.0,5.39,134420000.0,680.39,6.35,0.71,-86070000.0,-55890000.0,nan,27770000.0,nan,nan,nan,nan,nan,0.0
ADMP,Adamis Pharmaceuticals Corporation,Health Care,Major Pharmaceuticals,n/a,0.86,81159000.0,nan,-4.21,nan,4.35,1.42,2.95,-1.54,-205.33,-208.27,-56.19,-129.4,18660000.0,0.41,47.0,5290000.0,-35850000.0,-0.831,1.2308,nan,4090000.0,0.07,4490000.0,13.27,1.04,0.71,-32950000.000000004,-20100000.0,1.38,61440000.0,nan,nan,nan,nan,nan,0.0
ADAP,Adaptimmune Therapeutics plc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015,0.9,76072000.0,nan,-0.83,-0.68,40.62,0.63,8.04,-0.11,0.0,-7555.85,-34.16,-67.94,1870000.0,0.02,-99.4,-38760000.0,-133509999.99999999,-1.375,1.1613,nan,102860000.0,0.98,24940000.0,16.89,3.93,1.4,-131660000.0,-94110000.0,nan,105170000.0,nan,nan,nan,nan,nan,0.0
ADUS,Addus HomeCare Corporation,Health Care,Medical/Nursing Services,2009,87.11,1392000000.0,58.93,28.29,2.47,2.33,2.62,1.81,24.78,3.33,5.73,4.08,5.52,598150000.0,45.02,23.4,138000000.0,43600000.0,1.47,1.069,37.3,239610000.0,16.87,72780000.0,15.48,5.07,33.09,16610000.0,11530000.0,-0.17,15410000.0,nan,nan,nan,nan,nan,0.0
AEY,"ADDvantage Technologies Group, Inc.",Consumer Services,Office Equipment/Supplies/Services,n/a,2.47,26467000.0,nan,nan,nan,0.42,0.83,0.37,-14.91,-13.52,-5.08,-4.53,-22.17,63540000.0,6.14,128.8,11220000.0,-1560000.0,-0.833,nan,nan,2670000.0,0.26,nan,2.42,2.31,2.99,-2190000.0,8980000.0,0.5,10360000.0,nan,nan,nan,nan,nan,0.0
IOTS,Adesto Technologies Corporation,Technology,Semiconductors,2015,7.5,190533000.0,nan,29.12,-37.75,1.61,3.52,2.12,-63.97,-21.81,-11.72,-5.39,-38.87,118380000.0,3.99,46.1,36060000.0,-3920000.0,-0.87,3.0,nan,37200000.0,1.24,61550000.0,95.4,1.9,2.15,nan,nan,1.22,30070000.0,nan,nan,nan,nan,nan,0.0
ADIL,"Adial Pharmaceuticals, Inc",Health Care,Major Pharmaceuticals,2018,1.636,15993000.0,nan,nan,nan,nan,1.65,nan,-0.62,0.0,0.0,-107.06,-325.69,nan,nan,nan,nan,-9310000.0,-1.861,1.1667,nan,10250000.0,1.0,nan,nan,17.05,0.98,-4960000.0,-1930000.0,nan,10240000.0,nan,nan,nan,nan,nan,0.0
ADMA,ADMA Biologics Inc,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,4.61,247220000.0,nan,-5.75,nan,11.57,7.08,14.25,-6.42,-260.93,-234.67,-25.68,-152.08,21370000.0,0.42,70.7,-25210000.0,-47390000.0,-1.091,0.8261,nan,48010000.0,0.81,84320000.0,233.47,6.42,0.61,-75330000.0,-57320000.0,2.37,59320000.0,nan,nan,nan,nan,nan,0.0
ADBE,Adobe Inc.,Technology,Computer Software: Prepackaged Software,1986,290.02,146624000000.0,52.04,30.0,1.93,13.78,13.85,13.27,39.6,26.1,28.36,10.64,29.08,10640000000.0,21.84,23.7,7840000000.0,3570000000.0,5.62,1.0406,19.0,3650000000.0,7.54,4139999999.9999995,40.39,0.74,21.12,4150000000.0000005,2850000000.0,1.09,484080000.0,nan,nan,nan,nan,nan,0.0
ADOM,"ADOMANI, Inc.",Capital Goods,Auto Parts:O.E.M.,2017,0.155,6676000.0,nan,-3.08,nan,0.57,2.02,0.66,-1.55,-44.88,-42.76,-24.59,-81.15,11730000.0,0.16,119.3,nan,-4970000.0,-0.072,1.0,nan,7850000.0,0.11,4950000.0,111.99,1.44,0.06,-3490000.0,-1390000.0,1.69,73040000.0,nan,nan,nan,nan,nan,0.0
ADTN,"ADTRAN, Inc.",Public Utilities,Telecommunications Equipment,1994,9.42,440291000.0,nan,160.5,58.57,0.79,1.17,0.67,-30.22,-8.98,-5.32,-3.0,-11.6,554360000.0,11.6,-18.7,203560000.0,-12250000.0,-1.04,1.0,nan,125160000.0,2.62,44320000.0,11.22,2.73,8.26,16840000.0,-3280000.0,1.17,47830000.0,0.36,3.92,0.36,3.82,2.15,450.0
ADRO,"Aduro Biotech, Inc.",Health Care,Major Pharmaceuticals,2015,1.06,90749000.0,nan,-1.42,-0.12,5.54,1.16,-6.82,1.34,0.0,-540.59,-16.22,-74.48,16379999.999999998,0.2,56.7,-60750000.0,-83640000.0,-1.121,0.8696,nan,231790000.0,2.88,33820000.0,41.22,7.26,1.02,-44530000.0,-30140000.0,nan,80140000.0,nan,nan,nan,nan,nan,0.0
ADES,"Advanced Emissions Solutions, Inc.",Basic Industries,Major Chemicals,n/a,13.06,237735000.0,7.0,2.67,0.09,4.69,2.16,5.63,54.28,69.1,3.68,0.86,37.18,50680000.0,2.68,264.5,18690000.0,5260000.0,1.83,0.5946,-46.9,15420000.0,0.85,63780000.0,59.19,1.23,5.95,24130000.0,-17670000.0,0.05,18580000.0,1.0,7.23,1.0,7.65,nan,53.76
AEIS,"Advanced Energy Industries, Inc.",Capital Goods,Industrial Machinery/Components,1995,63.37,2449000000.0,24.26,19.94,3.21,4.06,3.72,3.55,19.1,16.8,15.94,7.06,14.88,602800000.0,15.68,-31.2,367500000.0,112140000.0,2.62,1.3235,-31.7,359820000.0,9.39,53990000.0,8.23,5.84,17.11,82230000.0,49800000.0,1.51,38310000.0,nan,nan,nan,nan,nan,0.0
AMD,"Advanced Micro Devices, Inc.",Technology,Semiconductors,n/a,36.06,40402000000.0,190.0,33.29,1.6,6.71,18.58,6.69,72.36,3.47,5.91,4.64,12.66,6020000000.0,5.7,9.0,2490000000.0,557000000.0,0.19,1.0,17.6,1210000000.0,1.09,1110000000.0,51.06,2.1,1.95,171000000.0,17880000.0,3.06,1110000000.0,nan,nan,nan,nan,nan,0.0
ADXS,"Advaxis, Inc.",Health Care,Major Pharmaceuticals,n/a,0.32,8080999.999999999,nan,-0.22,nan,0.37,0.13,-1.54,1.27,-113.67,-127.9,-30.03,-60.59,22010000.0,3.6,-99.5,6060000.0,-26630000.0,-4.094,0.7273,nan,41760000.0,1.69,nan,nan,8.02,2.56,-40230000.0,-16570000.0,3.2,18670000.0,nan,nan,nan,nan,nan,0.0
ADVM,"Adverum Biotechnologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2014,7.64,579884000.0,nan,-7.71,nan,642.17,3.16,402.86,-6.09,0.0,-6781.95,-16.77,-32.13,nan,0.01,nan,-48520000.0,-59740000.0,-1.05,0.9615,nan,177640000.0,2.76,25750000.0,14.48,17.79,2.76,-54440000.0,-37290000.0,2.55,64459999.99999999,nan,nan,nan,nan,nan,0.0
AEGN,Aegion Corp,Basic Industries,Water Supply,n/a,21.88,650526000.0,nan,15.2,1.19,0.53,1.55,0.81,11.5,-0.71,4.08,3.12,-1.85,1240000000.0,39.32,-9.1,268810000.0,87230000.0,-0.28,1.0,nan,51980000.0,1.69,372540000.0,84.97,1.99,14.02,57300000.0,30240000.0,2.19,30760000.0,nan,nan,nan,nan,nan,0.0
AGLE,"Aeglea BioTherapeutics, Inc.",Health Care,Major Pharmaceuticals,2016,7.79,221895000.0,nan,-3.79,nan,nan,2.3,nan,-2.0,0.0,0.0,-40.46,-71.65,nan,0.0,nan,-32830000.0,-63470000.0,-2.3,1.2222,nan,105540000.0,3.65,5210000.0,5.24,8.44,3.45,-47890000.0,-26380000.0,1.07,28990000.0,nan,nan,nan,nan,nan,0.0
AEHR,Aehr Test Systems,Capital Goods,Electrical Products,1997,1.6898,37037000.0,nan,nan,0.85,1.7,2.43,1.65,-12.67,-18.92,-14.93,-7.85,-24.74,21850000.0,0.97,16.7,7600000.0,-2850000.0,-0.184,0.5,nan,5270000.0,0.23,2690000.0,17.61,4.03,0.67,-4860000.0,-2690000.0,0.65,22740000.0,nan,nan,nan,nan,nan,0.0
AMTX,"Aemetis, Inc",Basic Industries,Major Chemicals,n/a,0.99,19936000.0,nan,-0.9,nan,0.11,nan,1.2,-24.01,-22.7,-7.63,-9.05,nan,175990000.0,8.65,12.4,5410000.0,-8820000.0,-1.964,1.4318,nan,nan,0.02,199340000.0,nan,0.18,-6.52,-5130000.0,-2680000.0,0.17,20570000.0,nan,nan,nan,nan,nan,0.0
AERI,"Aerie Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013,18.78,881561000.0,nan,-9.47,nan,14.77,4.23,11.91,-4.05,0.0,-317.45,-30.04,-82.04,59690000.0,1.32,154.0,-3000000.0,-175640000.0,-4.32,1.075,nan,340780000.0,7.41,201590000.0,96.36,5.43,4.55,nan,nan,0.5,45940000.0,nan,nan,nan,nan,nan,0.0
AVAV,"AeroVironment, Inc.",Capital Goods,Aerospace,2007,60.51,1507000000.0,40.12,34.13,1.19,4.66,3.05,3.54,22.47,11.52,13.28,5.29,8.42,323140000.0,13.63,11.4,128400000.0,50920000.0,1.54,2.1143,-37.4,300730000.0,12.66,10370000.0,2.15,10.56,20.27,23950000.0,-1190000.0,1.14,23980000.0,nan,nan,nan,nan,nan,0.0
ARPO,"Aerpio Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a,0.5392,21180000.0,nan,-1.06,nan,1.13,0.48,-1.37,2.24,-59.27,-61.48,-12.14,-23.83,18820000.0,0.46,nan,20160000.0,-11520000.0,-0.275,0.9167,nan,48160000.0,1.19,nan,1.05,13.57,1.13,-26630000.0,-22960000.0,2.47,40590000.0,nan,nan,nan,nan,nan,0.0
AEZS,AEterna Zentaris Inc.,Health Care,Major Pharmaceuticals,n/a,1.05,22458000.0,nan,-1.64,nan,9.82,nan,3.8,-0.76,0.0,-505.21,-27.56,-380.75,2290000.0,0.14,15.5,24780000.0,-11510000.0,-0.748,-0.0714,nan,9680000.0,0.58,1420000.0,nan,1.68,-0.18,-10290000.0,-5110000.0,2.61,19950000.0,nan,nan,nan,nan,nan,0.0
AEMD,"Aethlon Medical, Inc.",Capital Goods,Biotechnology: Laboratory Analytical Instruments,n/a,3.41,4776000.0,nan,-1.13,nan,43.42,29.91,34.73,-0.6,0.0,-5773.22,-121.12,-368.97,nan,0.09,nan,nan,-6330000.0,-5.88,1.1727,nan,nan,0.59,nan,906.95,0.77,0.11,nan,nan,0.96,1440000.0,nan,nan,nan,nan,nan,0.0
GNMX,"Aevi Genomic Medicine, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a,0.1344,8090000.0,nan,-0.2,nan,nan,25.76,nan,-0.22,0.0,0.0,-115.85,-286.25,nan,nan,nan,nan,-22430000.0,-0.349,1.0455,nan,3440000.0,0.05,nan,nan,1.09,0.0,-20840000.0,-12530000.0,0.65,64769999.99999999,nan,nan,nan,nan,nan,0.0
AFMD,Affimed N.V.,Health Care,Major Pharmaceuticals,2014,2.55,161001000.0,nan,-5.71,nan,nan,3.84,nan,nan,-30.58,0.0,-10.18,-29.36,nan,nan,2572.0,23750000.0,nan,-0.717,1.3571,nan,nan,nan,nan,13.69,3.48,0.67,nan,nan,2.88,62440000.0,nan,nan,nan,nan,nan,0.0
AGEN,Agenus Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2000,3.64,588407000.0,nan,-2.46,nan,4.82,nan,3.52,-5.38,-104.27,-70.87,nan,nan,122000000.0,0.91,55.8,-87820000.0,-79870000.0,-0.954,0.8684,nan,121720000.0,0.89,22530000.0,nan,nan,-1.14,nan,nan,1.81,137310000.0,nan,nan,nan,nan,nan,0.0
AGRX,"Agile Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014,1.9,179392000.0,nan,-5.74,nan,nan,4.05,nan,-6.37,0.0,0.0,-30.9,-59.53,nan,nan,nan,nan,-16050000.0,-0.387,1.0,nan,18370000.0,0.31,nan,0.66,10.39,0.54,-15550000.0,-9340000.0,0.41,59300000.0,nan,nan,nan,nan,nan,0.0
AGYS,"Agilysys, Inc.",Technology,EDP Services,n/a,23.45,541033000.0,nan,-199.42,-7.45,3.57,5.65,3.44,-56.81,-7.99,-7.56,-4.51,-11.81,151740000.0,6.57,19.1,73880000.0,-9180000.0,-0.52,1.25,nan,38910000.0,1.67,14860000.0,15.11,1.38,4.23,11220000.0,13790000.0,0.27,23660000.0,nan,nan,nan,nan,nan,0.0
AGIO,"Agios Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013,32.09,1963000000.0,nan,-4.99,-0.12,17.45,4.41,14.69,-4.04,0.0,-370.5,-32.01,-66.35,112480000.0,1.92,71.2,-248330000.0,-408720000.0,-6.85,1.0056,nan,451900000.0,7.67,115390000.0,25.74,5.3,7.61,-351200000.0,-197620000.0,2.22,58880000.0,nan,nan,nan,nan,nan,0.0
